{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
1;3.0986e-05;0.00026659;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.2155911;0.703;0.00675231;0.28779143;0.09290455516760301;0.0;0.0001
2;2.4934e-05;0.00026744;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.220087;0.6875;0.04001976;0.28258962;0.40910536373606887;0.0;0.0001
3;1.9947e-05;0.0002686;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.22651919;0.6535;0.01333992;0.28052143;0.5197752923864032;0.0;0.0001
4;1.5768e-05;0.0002695;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.22683748;0.6803;0.00444664;0.27970669;0.32699492621670345;0.0;0.0001
5;1.3991e-05;0.00027044;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.22926448;0.7272;0.00082345;0.27845325;0.09604204010280284;0.0;0.0001
6;1.2798e-05;0.00027168;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.23107477;0.749;0.00098814;0.27732514;0.0031686222294514195;0.0;0.0001
7;1.2192e-05;0.00027439;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.24315668;0.7706;0.00444664;0.27701178;0.012394427819111556;0.0;0.0001
8;1.6485e-05;0.00027775;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.26023182;0.801;0.00839921;0.27600902;0.16043548661191892;0.0;0.0001
9;2.1724e-05;0.00026761;0.0;0.00014685495429873823;0.00011415525114155251;0.02;0.25683669;0.7828;0.00477602;0.27582101;0.23102275152782112;0.0;0.0001
10;3.2563e-05;0.00025006;0.0;0.0001644775488145868;0.00011415525114155251;0.04;0.25202912;0.7865;0.00790514;0.27801454;0.14974342872599397;0.33802971;0.0001
11;4.4418e-05;0.00023759;0.0;0.00018797434150238492;0.00011415525114155251;0.06;0.26590807;0.8097;0.00428195;0.27964402;0.05194272431435512;0.52713514;0.0001
12;5.6163e-05;0.00022775;0.0;0.00020677177565262342;0.00011415525114155251;0.06;0.28812233;0.831;0.01432806;0.28190023;0.0031215642595836704;0.664092;0.0001
13;6.2782e-05;0.00022265;0.0;0.00018797434150238492;0.00011415525114155251;0.05;0.30702767;0.8244;0.00839921;0.28252695;0.10964938307860347;0.75161914;0.0001
14;5.8856e-05;0.00022409;0.0;0.00019032402077116473;0.00011415525114155251;0.03;0.31769051;0.8375;0.00428195;0.28114816;0.4746636161665412;0.65248114;0.0001
15;5.3681e-05;0.00023387;0.0;0.00021382081345896285;0.00011415525114155251;0.01;0.30227315;0.8599;0.02388011;0.28039609;0.6051252731561121;0.53543657;0.0001
16;5.2319e-05;0.00024836;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.3004297;0.8813;0.0291502;0.27970669;0.378606334901586;0.28488943;0.0001
17;5.8915e-05;0.00025361;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.34635686;0.9022;0.02173913;0.27895463;0.11090970853942342;0.0;0.0001
18;7.2259e-05;0.00025646;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.39552001;0.9295;0.03870224;0.27895463;0.0033615832863224003;0.0;0.0001
19;7.0672e-05;0.00025763;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.43351635;0.9531;0.03738472;0.27870394;0.01637369586754453;0.0;0.0001
20;6.5739e-05;0.00025827;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.46376754;0.9654;0.04430171;0.27337679;0.19238161508619098;0.0;0.0001
21;5.3109e-05;0.00025893;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.49492056;0.9727;0.05055995;0.27362748;0.26818002989082323;0.0;0.0001
22;4.5237e-05;0.00025912;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.52602053;0.9763;0.06439394;0.27293808;0.1696017011566227;0.0;0.0001
23;6.2469e-05;0.00025874;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.54948145;0.979;0.04924242;0.27463023;0.05646251288455374;0.0;0.0001
24;5.0552e-05;0.00025893;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.57263733;0.9808;0.04561924;0.27394084;0.0031215642595836704;0.0;0.0001
25;3.7379e-05;0.00025888;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.58796186;0.9823;0.02355072;0.27231136;0.12344931381407097;0.0;0.0001
26;3.0829e-05;0.00025797;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.61425426;0.9824;0.03129117;0.27118325;0.5281815843778833;0.0;0.0001
27;2.8031e-05;0.00025631;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.63568606;0.9819;0.03129117;0.26992981;0.6749323626708724;0.0;0.0001
28;2.748e-05;0.00025386;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.65538713;0.9846;0.03606719;0.27036851;0.42069004185582703;0.0;0.0001
29;3.1227e-05;0.00025144;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.67335084;0.9851;0.03178524;0.26924041;0.12301501582880431;0.0;0.0001
30;4.0479e-05;0.00024808;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.68390096;0.9851;0.01646904;0.26967912;0.003511335258923195;0.0;0.0001
31;5.4709e-05;0.00024356;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.68585051;0.9856;0.01152833;0.27550765;0.019860882289939832;0.0;0.0001
32;7.4922e-05;0.00023717;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.68153365;0.9849;0.02108037;0.27500627;0.2189415807506915;0.0;0.0001
33;9.3747e-05;0.00022643;0.0;0.00014685495429873823;0.00011415525114155251;0.0;0.69254794;0.9844;0.02536232;0.27362748;0.2985216844817094;0.0;0.0001
34;0.00010532;0.00021466;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.67814514;0.9822;0.00642292;0.27112058;0.18559571000005687;0.309816;0.0001
35;0.00011521;0.00020367;0.0;0.00018797434150238492;0.00011415525114155251;0.07;0.6693589;0.9811;0.00625823;0.27086989;0.060019230123761376;0.50880514;0.0001
36;0.00012137;0.00019597;0.0;0.00020677177565262342;0.00011415525114155251;0.02;0.67347683;0.982;0.01597497;0.27206067;0.0031215642595836704;0.83778686;0.0001
37;0.00012066;0.00019265;0.0;0.00018797434150238492;0.00011415525114155251;0.05;0.66915334;0.9832;0.01795125;0.27005515;0.13836108768567007;0.66218657;0.0001
38;0.00011818;0.00019395;0.0;0.00019032402077116473;0.00011415525114155251;0.03;0.67274741;0.9835;0.01729249;0.26867636;0.5855782785750012;0.22464;0.0001
39;0.00011257;0.00020087;0.0;0.00021382081345896285;0.00011415525114155251;0.01;0.65811252;0.9822;0.01729249;0.27287541;0.7499116378467622;0.09657514;0.0001
40;0.00010848;0.00020949;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.64966447;0.9811;0.01646904;0.2731261;0.4657821334463149;0.08998971;0.0001
41;0.00011281;0.00021367;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.64256916;0.9795;0.02635046;0.27275006;0.1359705786044072;0.0;0.0001
42;0.00012432;0.00021583;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.63153497;0.9782;0.02947958;0.27450489;0.0036654699076849612;0.0;0.0001
43;0.00012295;0.00021839;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.65077849;0.9791;0.03903162;0.27456756;0.023811049439435177;0.0;0.0001
44;0.00011178;0.0002208;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.64404127;0.9786;0.04380764;0.27575834;0.2478400642750383;0.0;0.0001
45;9.6114e-05;0.00022284;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.63040768;0.977;0.03820817;0.27600902;0.33106969129645636;0.0;0.0001
46;8.6404e-05;0.00022513;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.63367019;0.977;0.0136693;0.28233893;0.20256490167061234;0.0;0.0001
47;7.8231e-05;0.00022687;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.63772844;0.9792;0.02042161;0.28566057;0.06372226063831125;0.0;0.0001
48;5.6538e-05;0.00022968;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.64057983;0.9794;0.03129117;0.28710203;0.0031215642595836704;0.0;0.0001
49;3.5538e-05;0.00023284;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.62508952;0.9742;0.02700922;0.28578591;0.15442778170484053;0.0;0.0001
50;2.5925e-05;0.00023507;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.60389645;0.9609;0.02816206;0.28616195;0.6469893948789899;0.0;0.0001
51;1.8616e-05;0.00023774;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.57304846;0.9505;0.0513834;0.2878541;0.8302479429930689;0.0;0.0001
52;1.4143e-05;0.00024125;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.54124559;0.9499;0.05681818;0.28772875;0.5139864685463367;0.0;0.0001
53;1.4433e-05;0.00024472;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.52459484;0.9573;0.0222332;0.28478315;0.1498052550936272;0.0;0.0001
54;1.6128e-05;0.00024687;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.53035065;0.9618;0.0307971;0.28415643;0.0038240504435424582;0.0;0.0001
55;2.187e-05;0.00024846;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.55206758;0.9619;0.02882082;0.28641263;0.02825305555509639;0.0;0.0001
56;3.3592e-05;0.00024855;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.56849288;0.9602;0.02931489;0.2878541;0.27917573246415756;0.0;0.0001
57;4.7561e-05;0.00024232;0.0;0.00014685495429873823;0.00011415525114155251;0.02;0.59595236;0.9554;0.02239789;0.29117573;0.36590148717300286;0.0;0.0001
58;6.3171e-05;0.00023428;0.0;0.0001644775488145868;0.00011415525114155251;0.01;0.60812047;0.9461;0.03656126;0.29832038;0.2205381343956842;0.054288;0.0001
59;7.238e-05;0.00022887;0.0;0.00018797434150238492;0.00011415525114155251;0.07;0.60007029;0.9233;0.02865613;0.29988719;0.06757455364160668;0.0;0.0001
60;8.2994e-05;0.00022615;0.0;0.00020677177565262342;0.00011415525114155251;0.06;0.60283547;0.8811;0.0171278;0.30490098;0.0031215642595836704;0.0;0.0001
61;8.6165e-05;0.00022398;0.0;0.00018797434150238492;0.00011415525114155251;0.04;0.59280258;0.8144;0.01828063;0.30634244;0.16580180595916566;0.0;0.0001
62;8.4389e-05;0.00022419;0.0;0.00019032402077116473;0.00011415525114155251;0.03;0.54794303;0.7518;0.02338603;0.31010278;0.6902273837793407;0.0;0.0001
63;7.819e-05;0.00022929;0.0;0.00021382081345896285;0.00011415525114155251;0.03;0.50265908;0.7233;0.0205863;0.31467786;0.8868728884198273;0.0;0.0001
64;7.4147e-05;0.00023752;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.45035278;0.7435;0.03524374;0.31919027;0.5479030045862395;0.0;0.0001
65;8.1762e-05;0.00023916;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.41278746;0.7757;0.02651515;0.32545751;0.159531020227366;0.0;0.0001
66;9.3859e-05;0.00023948;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.3949431;0.8183;0.02552701;0.33222612;0.003932271956704157;0.0;0.0001
67;9.3827e-05;0.00023794;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.36963874;0.8344;0.01861001;0.33955879;0.03150188778546542;0.0;0.0001
68;8.5286e-05;0.00023836;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.32975916;0.8473;0.02091568;0.34914766;0.30146889378957287;0.0;0.0001
69;6.8665e-05;0.00024067;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.35428768;0.8562;0.02157444;0.35854851;0.39042969644661735;0.0;0.0001
70;6.0825e-05;0.00024056;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.38996313;0.8598;0.0205863;0.36481574;0.23309234109048785;0.0;0.0001
71;5.8614e-05;0.00024299;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.40572531;0.8567;0.0205863;0.37158436;0.07022712898886321;0.0;0.0001
72;4.9214e-05;0.00024648;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.44622159;0.8403;0.01828063;0.38161193;0.0031215642595836704;0.0;0.0001
73;3.8126e-05;0.00024785;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.46019999;0.8251;0.02486825;0.39677864;0.17772103690840022;0.0;0.0001
74;2.2095e-05;0.0002488;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.48334262;0.8121;0.02239789;0.4220356;0.7353500757551014;0.0;0.0001
75;1.4278e-05;0.00024951;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.48769263;0.7931;0.02140975;0.44077463;0.9460156574204441;0.0;0.0001
76;1.0987e-05;0.00025028;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.48969523;0.7706;0.02602108;0.44804462;0.5832796924451541;0.0;0.0001
77;1.1374e-05;0.00025073;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.49317657;0.7635;0.0256917;0.45481324;0.16966887901460406;0.0;0.0001
78;8.7958e-06;0.00025116;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.48396594;0.769;0.02272727;0.45957633;0.00404251624078537;0.0;0.0001
79;5.3045e-06;0.00025182;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.48083605;0.779;0.01762187;0.45857358;0.03499069156143014;0.0;0.0001
80;1.5952e-05;0.00025125;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.46416541;0.7705;0.02371542;0.45368513;0.32491833485434995;0.0;0.0001
81;2.9786e-05;0.00024369;0.0;0.00014685495429873823;0.00011415525114155251;0.08;0.46317074;0.7305;0.01054018;0.44879669;0.4160302839783662;0.0;0.0001
82;4.4189e-05;0.00023224;0.0;0.0001644775488145868;0.00011415525114155251;0.04;0.44447097;0.7069;0.03162055;0.44422161;0.2461141646391688;0.04394743;0.0001
83;5.8987e-05;0.00022152;0.0;0.00018797434150238492;0.00011415525114155251;0.04;0.43298586;0.6818;0.02750329;0.43983454;0.07294822780437317;0.154518;0.0001
84;7.5936e-05;0.00021304;0.0;0.00020677177565262342;0.00011415525114155251;0.07;0.43510119;0.6542;0.02124506;0.43551015;0.0031215642595836704;0.21861171;0.0001
85;7.7484e-05;0.00020825;0.0;0.00018797434150238492;0.00011415525114155251;0.11;0.43402032;0.6235;0.01729249;0.42698671;0.18388909351561256;0.12240429;0.0001
86;6.8811e-05;0.00020912;0.0;0.00019032402077116473;0.00011415525114155251;0.06;0.42935864;0.6116;0.01762187;0.42241163;0.7586307498562397;0.34087114;0.0001
87;6.1825e-05;0.00021981;0.0;0.00021382081345896285;0.00011415525114155251;0.0;0.41455797;0.5816;0.04479578;0.41990474;0.97654834086671;0.18226371;0.0001
88;5.7042e-05;0.00024058;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.38731731;0.5389;0.03293808;0.41833793;0.6015252098020835;0.03822;0.0001
89;6.3357e-05;0.00024971;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.36342537;0.4919;0.03804348;0.41620707;0.17489501559718365;0.0;0.0001
90;7.7178e-05;0.00025345;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.35146283;0.4534;0.03458498;0.41927801;0.004098402776243963;0.0;0.0001
91;7.9279e-05;0.00025609;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.35225856;0.4407;0.02437418;0.42780145;0.03682775484207388;0.0;0.0001
92;7.2552e-05;0.00025719;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.36661494;0.456;0.01482213;0.42867887;0.3370857960383522;0.0;0.0001
93;6.302e-05;0.00025752;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.36365746;0.4905;0.02173913;0.42510654;0.4292398897291428;0.0;0.0001
94;5.7458e-05;0.00025819;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.33589295;0.5374;0.01778656;0.42103284;0.2528031048609652;0.0;0.0001
95;5.7739e-05;0.00025934;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.31809501;0.5724;0.01663373;0.42122086;0.07433474657539503;0.0;0.0001
96;4.5879e-05;0.00026144;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.31810164;0.5799;0.01185771;0.41645776;0.0031215642595836704;0.0;0.0001
97;3.0714e-05;0.00026367;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.31424233;0.5741;0.01531621;0.41539233;0.18388909351561256;0.0;0.0001
98;2.2334e-05;0.0002659;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.31338028;0.5385;0.01861001;0.4131988;0.7586307498562397;0.0;0.0001
99;1.7179e-05;0.00026873;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.32356569;0.5241;0.01449275;0.41100526;0.97654834086671;0.0;0.0001
100;1.6151e-05;0.0002722;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.32658948;0.5086;0.01301054;0.40718225;0.6015252098020835;0.0;0.0001
101;2.006e-05;0.00027609;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.34729848;0.478;0.01317523;0.40411131;0.17489501559718365;0.0;0.0001
102;3.4219e-05;0.00028072;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.38180685;0.4363;0.01268116;0.40210579;0.004098402776243963;0.0;0.0001
103;5.8018e-05;0.00028447;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.39731042;0.3943;0.01350461;0.3977814;0.03682775484207388;0.0;0.0001
104;8.1239e-05;0.00028676;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.39567253;0.3668;0.01564559;0.39264227;0.3370857960383522;0.0;0.0001
105;9.8189e-05;0.00027643;0.0;0.00014685495429873823;0.00011415525114155251;0.17;0.39399485;0.3484;0.01218709;0.3907621;0.4292398897291428;0.0;0.0001
106;0.00010765;0.00025763;0.0;0.0001644775488145868;0.00011415525114155251;0.29;0.37898199;0.3256;0.00494071;0.38863124;0.2528031048609652;0.451074;0.0001
107;0.00011428;0.00024152;0.0;0.00018797434150238492;0.00011415525114155251;0.39;0.35304103;0.3118;0.00741107;0.38900727;0.07433474657539503;0.68313514;0.0001
108;0.0001206;0.00022965;0.0;0.00020677177565262342;0.00011415525114155251;0.51;0.31706056;0.2985;0.0120224;0.38762848;0.0031215642595836704;0.77296886;0.0001
109;0.00012268;0.00022332;0.0;0.00018797434150238492;0.00011415525114155251;0.63;0.28399777;0.2761;0.01333992;0.38794184;0.17772103690840022;0.90459943;0.0001
110;0.00012016;0.00022273;0.0;0.00019032402077116473;0.00011415525114155251;0.51;0.24953582;0.2416;0.00197628;0.39095011;0.7353500757551014;0.76234971;0.0001
111;0.00011395;0.00023563;0.0;0.00021382081345896285;0.00011415525114155251;0.37;0.20020026;0.1986;0.02272727;0.38994736;0.9460156574204441;0.58654886;0.0001
112;0.00010655;0.00025766;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.15732341;0.1604;0.00988142;0.39157684;0.5832796924451541;0.33217971;0.0001
113;0.00010736;0.00026647;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.12947269;0.136;0.03310277;0.38436952;0.16966887901460406;0.0;0.0001
114;0.00012119;0.00027048;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.1154545;0.1244;0.01054018;0.38186262;0.00404251624078537;0.0;0.0001
115;0.00011934;0.00027347;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.10820005;0.1208;0.0187747;0.38299072;0.03499069156143014;0.0;0.0001
116;0.00011232;0.00027555;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.09831967;0.1204;0.01844532;0.38261469;0.32491833485434995;0.0;0.0001
117;9.4848e-05;0.00027731;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.0799382;0.122;0.01581028;0.38248935;0.4160302839783662;0.0;0.0001
118;8.323e-05;0.00027942;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.06578738;0.1282;0.01449275;0.38085986;0.2461141646391688;0.0;0.0001
119;7.719e-05;0.00028216;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.05130501;0.1398;0.01943347;0.38029581;0.07294822780437317;0.0;0.0001
120;5.9537e-05;0.00028512;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.04292326;0.1552;0.01910408;0.38060918;0.0031215642595836704;0.0;0.0001
121;4.58e-05;0.00028788;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.03479351;0.1687;0.02322134;0.38111055;0.17169247285968067;0.0;0.0001
122;3.6099e-05;0.00029016;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.0268229;0.1818;0.02388011;0.37979443;0.7125506291775303;0.0;0.0001
123;3.1277e-05;0.00029245;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.02023819;0.2083;0.01828063;0.38060918;0.9161261219522512;0.0;0.0001
124;3.101e-05;0.00029491;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.01865335;0.2335;0.01284585;0.38042116;0.5654069062625932;0.0;0.0001
125;3.2582e-05;0.00029791;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.02027135;0.2502;0.03458498;0.37597142;0.16454790350051796;0.0;0.0001
126;3.8066e-05;0.00030074;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.02461473;0.2741;0.02717391;0.3742166;0.003987140082098726;0.0;0.0001
127;5.465e-05;0.00030356;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.0327246;0.2962;0.02453887;0.3735272;0.03321575883397473;0.0;0.0001
128;7.5301e-05;0.00030458;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.04137821;0.3108;0.02009223;0.37296315;0.31304725198292693;0.0;0.0001
129;8.8276e-05;0.00028728;0.0;0.00014685495429873823;0.00011415525114155251;0.09;0.05160341;0.3268;0.01795125;0.37227375;0.4030945089492875;0.0;0.0001
130;9.8539e-05;0.0002623;0.0;0.0001644775488145868;0.00011415525114155251;0.25;0.06342007;0.3356;0.0187747;0.37083229;0.23954426642600898;0.42552343;0.0001
131;0.00010875;0.00024342;0.0;0.00018797434150238492;0.00011415525114155251;0.41;0.07437469;0.3455;0.00988142;0.3698922;0.07157905834705093;0.67218171;0.0001
132;0.00011573;0.00023044;0.0;0.00020677177565262342;0.00011415525114155251;0.35;0.08355216;0.358;0.0240448;0.36957884;0.0031215642595836704;0.74695029;0.0001
133;0.00011597;0.00022428;0.0;0.00018797434150238492;0.00011415525114155251;0.3;0.08271664;0.3703;0.03689065;0.36932815;0.16004744072654264;0.87080314;0.0001
134;0.00011177;0.00022689;0.0;0.00019032402077116473;0.00011415525114155251;0.21;0.09261028;0.3819;0.01861001;0.36744798;0.6683753143834179;0.738114;0.0001
135;0.0001024;0.00024552;0.0;0.00021382081345896285;0.00011415525114155251;0.11;0.10764966;0.3999;0.03030303;0.35785911;0.858249110780868;0.57137229;0.0001
136;9.5977e-05;0.00026986;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.12907483;0.4531;0.02091568;0.35716972;0.5307641409813459;0.39139286;0.0001
137;9.9461e-05;0.000278;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.16715074;0.5082;0.02849144;0.35541489;0.15461716036758888;0.0;0.0001
138;0.00011529;0.00028052;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.20471606;0.5449;0.01795125;0.35898721;0.0038779095234559306;0.0;0.0001
139;0.00011614;0.00028151;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.23826954;0.5414;0.02816206;0.36324893;0.029848009635025763;0.0;0.0001
140;0.00011202;0.00028176;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.24368054;0.4929;0.02816206;0.36230885;0.2901796052392913;0.0;0.0001
141;9.7442e-05;0.00028138;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.24643246;0.4455;0.02355072;0.36136876;0.3780329785084808;0.0;0.0001
142;8.6287e-05;0.00028072;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.23502029;0.4154;0.02947958;0.3628729;0.22675732003846033;0.0;0.0001
143;7.868e-05;0.00027932;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.24442986;0.4531;0.02173913;0.36331161;0.06889233049190349;0.0;0.0001
144;6.1857e-05;0.0002772;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.24004668;0.5057;0.03903162;0.36249687;0.0031215642595836704;0.0;0.0001
145;4.7175e-05;0.00027369;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.22927111;0.5304;0.03540843;0.3617448;0.14894123350711255;0.0;0.0001
146;3.8689e-05;0.00026959;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.21357524;0.5146;0.02420949;0.36024066;0.6260645996221137;0.0;0.0001
147;3.6153e-05;0.0002653;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.20681812;0.481;0.01663373;0.35980196;0.802862539014126;0.0;0.0001
148;3.794e-05;0.00026113;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.22072359;0.4316;0.01416337;0.35948859;0.49756614107987884;0.0;0.0001
149;4.1647e-05;0.00025778;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.22187077;0.3635;0.0171278;0.3587992;0.14509423557792162;0.0;0.0001
150;5.5238e-05;0.00025438;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.21547174;0.3164;0.03820817;0.35748308;0.0037706923758180073;0.0;0.0001
151;8.9549e-05;0.00025186;0.0;0.0001821001433304354;0.00011415525114155251;0.0;0.2170831;0.327;0.02552701;0.35560291;0.02671595671811797;0.0;0.0001
152;0.00011776;0.00024874;0.0;0.00015860335064263727;0.00011415525114155251;0.0;0.20721599;0.384;0.02388011;0.35710704;0.26845362089600405;0.0;0.0001
153;0.00013072;0.00023898;0.0;0.00014685495429873823;0.00011415525114155251;0.03;0.19733561;0.4447;0.05072464;0.35779644;0.3540323540114798;0.0;0.0001
154;0.00013514;0.00022971;0.0;0.0001644775488145868;0.00011415525114155251;0.03;0.18431872;0.5025;0.03524374;0.35898721;0.21443371533460015;0.460044;0.0001
155;0.00014191;0.00022183;0.0;0.00018797434150238492;0.00011415525114155251;0.06;0.17821145;0.552;0.02882082;0.35886187;0.06627368920006624;0.69723086;0.0001
156;0.00014622;0.00021477;0.0;0.00020677177565262342;0.00011415525114155251;0.06;0.17908676;0.5762;0.01943347;0.35955127;0.0031215642595836704;0.775008;0.0001
157;0.00014571;0.00021145;0.0;0.00018797434150238492;0.00011415525114155251;0.05;0.18450439;0.5725;0.00065876;0.35980196;0.1332642991946963;0.87489257;0.0001
158;0.00014271;0.00021317;0.0;0.00019032402077116473;0.00011415525114155251;0.05;0.19330389;0.5662;0.00477602;0.35823515;0.5660067012634641;0.05949171;0.0001
159;0.00013539;0.00022339;0.0;0.00021382081345896285;0.00011415525114155251;0.02;0.18127503;0.5829;0.00461133;0.35911256;0.7243324488071471;0.022698;0.0001
160;0.00012945;0.00023924;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.17471022;0.6313;0.0;0.36406368;0.4504107601763003;0.01839686;0.0001
161;0.00013075;0.00024511;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.18643405;0.6869;0.00148221;0.36537979;0.13155580346813822;0.0;0.0001
162;0.0001434;0.00024799;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.21680459;0.7395;0.05253623;0.3635623;0.0036136008249849022;0.0;0.0001
